时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1782832653.165392	0.274709	0.007355	0.277603	0.042256
1782832653.179038	0.275182	0.020719	0.296707	0.042360
1782832653.193379	0.275232	0.034556	0.293603	0.042033
1782832653.207044	0.269686	0.023962	0.299292	0.042198
1782832653.221452	0.275480	0.021292	0.302698	0.042789
1782832653.236378	0.275438	0.029411	0.301802	0.042467
1782832653.251091	0.280784	0.041642	0.311109	0.042475
1782832653.265670	0.279839	0.027355	0.296106	0.043019
1782832653.278846	0.279968	0.025366	0.305805	0.042762
1782832653.293525	0.279247	0.026694	0.311386	0.042654
1782832653.307104	0.271974	0.033215	0.313131	0.042973
1782832653.320588	0.269616	0.054170	0.320899	0.043370
1782832653.333977	0.269413	0.057400	0.321953	0.043204
1782832653.347757	0.268987	0.078567	0.328586	0.043201
1782832653.362543	0.259330	0.058021	0.336480	0.043387
1782832653.376261	0.258861	0.062359	0.324783	0.043928
1782832653.391045	0.258689	0.048240	0.342502	0.044205
1782832653.406825	0.259098	0.059533	0.353370	0.045187
1782832653.421705	0.256226	0.061498	0.366786	0.045377
1782832653.436511	0.260229	0.046877	0.349334	0.045002
1782832653.450471	0.260097	0.048237	0.349214	0.045305
1782832653.466391	0.267058	0.031817	0.346800	0.045663
1782832653.480003	0.267034	0.040042	0.346231	0.045541
1782832653.495131	0.272094	0.040732	0.333115	0.046329
1782832653.508474	0.274801	0.037643	0.331313	0.046280
1782832653.522914	0.278494	0.050342	0.340046	0.045766
1782832653.537415	0.278494	0.050342	0.340046	0.045766
1782832653.552868	0.278269	0.070079	0.354027	0.045831
1782832653.566061	0.278882	0.039115	0.358813	0.045844
1782832653.579204	0.279262	0.034430	0.358480	0.045738
1782832653.597304	0.286323	0.054805	0.337887	0.046260
1782832653.611155	0.287691	0.069358	0.333870	0.045868
1782832653.626736	0.286548	0.046688	0.333994	0.046977
1782832653.640335	0.286548	0.046688	0.333994	0.046977
1782832653.657620	0.275699	0.057487	0.339610	0.046411
1782832653.672195	0.276271	0.059394	0.337380	0.046203
1782832653.685832	0.274225	0.092523	0.333477	0.046167
1782832653.700002	0.274052	0.095094	0.341244	0.046395
1782832653.716289	0.269970	0.093183	0.361267	0.047120
1782832653.729712	0.259939	0.101419	0.368252	0.047082
1782832653.745294	0.256753	0.094669	0.368294	0.047641
1782832653.760111	0.255238	0.102823	0.389472	0.048016
1782832653.775734	0.253810	0.083198	0.386475	0.047963
1782832653.788857	0.253068	0.121114	0.379862	0.047805
1782832653.807266	0.255399	0.114572	0.344247	0.048619
1782832653.824779	0.254050	0.077441	0.351711	0.049386
1782832653.838813	0.254280	0.076614	0.351688	0.049386
1782832653.853454	0.253409	0.064665	0.360182	0.049565
1782832653.868657	0.257582	0.069186	0.370297	0.050015
1782832653.883130	0.257240	0.070510	0.369379	0.050469
1782832653.897261	0.258934	0.066309	0.377130	0.050593
1782832653.910976	0.261837	0.066004	0.369042	0.050406
1782832653.926379	0.267582	0.066238	0.343220	0.050761
1782832653.939575	0.267582	0.066238	0.343220	0.050761
1782832653.954247	0.274598	0.063880	0.338290	0.050990
1782832653.970759	0.275254	0.054013	0.331468	0.051125
1782832653.985630	0.279856	0.052952	0.326344	0.051226
1782832653.999733	0.280603	0.058956	0.338970	0.050880
1782832654.016835	0.288844	0.051814	0.333881	0.051575
1782832654.034710	0.288844	0.051814	0.333881	0.051575
1782832654.049193	0.286294	0.026200	0.312187	0.051742
1782832654.062989	0.288645	0.042905	0.310610	0.051234
1782832654.076371	0.289162	0.054374	0.308327	0.051700
1782832654.089538	0.286605	0.052086	0.305430	0.051559
1782832654.103873	0.281993	0.039626	0.311989	0.050938
1782832654.117429	0.282047	0.040592	0.310253	0.051141
1782832654.130836	0.278408	0.041826	0.314269	0.051141
1782832654.145852	0.272947	0.049673	0.314612	0.051709
1782832654.159530	0.271694	0.050699	0.307117	0.051522
1782832654.175423	0.271782	0.066098	0.304908	0.051178
1782832654.189358	0.263035	0.058393	0.304602	0.051750
1782832654.205699	0.262212	0.064335	0.311727	0.051278
1782832654.219945	0.263467	0.069414	0.307849	0.051464
1782832654.235045	0.263095	0.046968	0.320295	0.051500
1782832654.248223	0.258424	0.050909	0.304369	0.051743
1782832654.261678	0.259730	0.087773	0.285577	0.052144
1782832654.275577	0.258909	0.071470	0.290081	0.052700
1782832654.289436	0.260507	0.083588	0.301548	0.052319
1782832654.304414	0.260446	0.085551	0.309973	0.052797
1782832654.317697	0.259933	0.081047	0.303684	0.052669
1782832654.331512	0.260890	0.087934	0.299852	0.052669
1782832654.346776	0.261037	0.087914	0.321836	0.052749
1782832654.359919	0.260320	0.094872	0.313943	0.052900
1782832654.373578	0.260187	0.094569	0.315630	0.053352
1782832654.387355	0.265809	0.093459	0.317352	0.053681
1782832654.401285	0.275334	0.103439	0.312732	0.053461
1782832654.415131	0.280714	0.104523	0.307042	0.054403
1782832654.430332	0.280821	0.098037	0.308536	0.054173
1782832654.445173	0.278433	0.103262	0.311245	0.054312
1782832654.459285	0.273830	0.092303	0.299262	0.054413
1782832654.473238	0.283614	0.088080	0.318215	0.055106
1782832654.487064	0.283960	0.104451	0.317735	0.055426
1782832654.503570	0.278972	0.098599	0.314988	0.055799
1782832654.518798	0.276705	0.105791	0.297197	0.056384
1782832654.533788	0.276929	0.106392	0.299083	0.056503
1782832654.547441	0.276501	0.115032	0.311756	0.056579
1782832654.561699	0.279143	0.096927	0.291826	0.057059
1782832654.575563	0.279517	0.101514	0.278377	0.057173
1782832654.589081	0.274783	0.102004	0.310843	0.057644
1782832654.604361	0.274109	0.097596	0.302634	0.058042
1782832654.618748	0.274078	0.083985	0.316158	0.058402
1782832654.634144	0.273186	0.092320	0.307698	0.058459
1782832654.647628	0.276702	0.092454	0.308059	0.058597
1782832654.661368	0.278658	0.095661	0.301415	0.058683
1782832654.676168	0.278622	0.077292	0.297298	0.059441
1782832654.689972	0.277425	0.074185	0.268844	0.059484
1782832654.707428	0.278404	0.078405	0.259034	0.059866
1782832654.722659	0.280015	0.097022	0.265364	0.060241
1782832654.743322	0.276918	0.089932	0.275505	0.060521
1782832654.762603	0.271412	0.057790	0.258615	0.060042
1782832654.775768	0.271315	0.058248	0.253603	0.060036
1782832654.789541	0.273569	0.049621	0.261467	0.060285
1782832654.803590	0.273432	0.064132	0.249667	0.060325
1782832654.818761	0.271574	0.062966	0.261728	0.060603
1782832654.834321	0.274407	0.056883	0.253006	0.060687
1782832654.849077	0.274456	0.054227	0.250130	0.061056
1782832654.864604	0.276158	0.026533	0.250593	0.061361
1782832654.877794	0.279099	0.024464	0.249148	0.061340
1782832654.891842	0.279200	0.020121	0.253100	0.061419
1782832654.906224	0.273732	0.026662	0.239452	0.061614
1782832654.921810	0.280602	0.021388	0.255687	0.061447
1782832654.936763	0.280868	0.026564	0.253444	0.061511
1782832654.950679	0.280847	0.032724	0.267676	0.061904
1782832654.970449	0.277189	0.023785	0.230452	0.061844
1782832654.984593	0.278611	0.045364	0.243776	0.061902
1782832654.997809	0.278704	0.054757	0.238704	0.062263
1782832655.013312	0.279607	0.044322	0.217652	0.061963
1782832655.026486	0.271175	0.044925	0.209404	0.062107
1782832655.041326	0.275149	0.041694	0.202945	0.062107
1782832655.061771	0.273377	0.050773	0.193023	0.062097
1782832655.077531	0.273262	0.035502	0.203651	0.062457
1782832655.093039	0.275325	0.047083	0.218204	0.062457
