时间(s)	角速度roll(rad/s)	角速度pitch(rad/s)	角速度yaw(rad/s)	推力
1763642228.116868	0.264102	-0.037189	0.574090	-0.005717
1763642228.147373	0.269350	-0.065270	0.606549	-0.005272
1763642228.179833	0.265978	-0.037524	0.592140	-0.004738
1763642228.204032	0.268902	-0.078504	0.606532	-0.004995
1763642228.230116	0.265638	-0.046369	0.583432	-0.004101
1763642228.260361	0.268261	-0.064253	0.584290	-0.003809
1763642228.283279	0.265717	-0.042590	0.593443	-0.002986
1763642228.313380	0.265981	-0.062768	0.554390	-0.003538
1763642228.341163	0.267181	-0.045155	0.598215	-0.002437
1763642228.372765	0.263031	-0.015068	0.564821	-0.002210
1763642228.400865	0.267588	-0.037054	0.589160	-0.001643
1763642228.435727	0.263414	0.003225	0.572741	-0.001151
1763642228.459635	0.264519	-0.019929	0.599440	-0.001623
1763642228.490470	0.263181	-0.001992	0.598278	-0.001284
1763642228.521060	0.262294	0.005722	0.589897	-0.001667
1763642228.543108	0.261763	0.002654	0.630546	-0.001839
1763642228.572928	0.262688	-0.002107	0.579448	-0.002181
1763642228.599611	0.264789	-0.010579	0.614751	-0.001621
1763642228.633713	0.263094	0.022126	0.589316	-0.000428
1763642228.660335	0.266248	0.004114	0.608524	-0.000310
1763642228.695259	0.263427	0.008032	0.576430	-0.001178
1763642228.726340	0.268896	-0.020693	0.601807	-0.000428
1763642228.752315	0.266813	-0.018738	0.577204	-0.000765
1763642228.779083	0.270328	-0.032189	0.597440	-0.000005
1763642228.805072	0.265390	-0.026874	0.561078	-0.001051
1763642228.827869	0.268770	-0.036060	0.599737	-0.000030
1763642228.856609	0.264776	-0.018504	0.596169	-0.000201
1763642228.884724	0.265805	-0.028377	0.572233	-0.000940
1763642228.911538	0.265908	-0.027697	0.605203	-0.001018
1763642228.938994	0.262091	-0.010595	0.595752	-0.001415
1763642228.961759	0.265091	-0.037028	0.621910	-0.001882
1763642228.984725	0.262247	-0.010116	0.609713	-0.001573
1763642229.015736	0.266421	-0.049480	0.621587	-0.001671
1763642229.043879	0.263428	-0.010201	0.638135	-0.000165
1763642229.068497	0.265602	-0.028477	0.645883	-0.000073
1763642229.092873	0.261722	-0.014968	0.615637	-0.000065
1763642229.128330	0.261368	-0.020775	0.616107	0.000348
1763642229.160054	0.264182	-0.037547	0.602332	0.000987
1763642229.188161	0.267209	-0.072328	0.629071	0.001316
1763642229.219393	0.263375	-0.039414	0.605572	0.001955
1763642229.248107	0.267410	-0.052917	0.613233	0.003118
1763642229.280769	0.266282	-0.047832	0.586650	0.003838
